region,sector,0
UZB,Wholesale Trade,6.189967744624792e-06
UZB,Retail Trade,1.3767371156618928e-05
UZB,Hotels and Restraurants,1.283398742441084e-06
UZB,Transport,5.411818100148134e-05
UZB,Post and Telecommunications,1.3133999166484093e-05
UZB,Finacial Intermediation and Business Activities,5.637473352354882e-05
UZB,Public Administration,3.8975981073049045e-06
UZB,"Education, Health and Other Services",1.9185235523531962e-05
UZB,Private Households,2.0334930848514517e-10
UZB,Others,5.8361342476012034e-08
UZB,Re-export & Re-import,1.0384721095764884e-10
DJI,Agriculture,2.1391941716967073e-07
DJI,Fishing,2.3705074310864953e-08
DJI,Mining and Quarrying,2.031866779306774e-07
DJI,Food & Beverages,1.2810633979193e-07
DJI,Textiles and Wearing Apparel,1.3875052794966888e-07
DJI,Wood and Paper,1.4078280767624184e-07
DJI,"Petroleum, Chemical and Non-Metallic Mineral Products",2.164208534657633e-07
DJI,Metal Products,2.3593929203587408e-07
DJI,Electrical and Machinery,3.4102417745227714e-07
DJI,Transport Equipment,9.889389885114084e-08
DJI,Other Manufacturing,8.142742803969821e-08
DJI,Recycling,7.621113109938566e-09
DJI,"Electricity, Gas and Water",4.778877671047892e-07
DJI,Construction,1.5401128022293072e-06
DJI,Maintenance and Repair,8.347693508064278e-07
DJI,Wholesale Trade,5.426796966603833e-06
DJI,Retail Trade,4.807264408832526e-06
DJI,Hotels and Restraurants,3.101395351772574e-06
DJI,Transport,5.154312494405602e-06
DJI,Post and Telecommunications,4.897211519559489e-06
DJI,Finacial Intermediation and Business Activities,1.7420080044599419e-06
DJI,Public Administration,1.2577215617554528e-06
DJI,"Education, Health and Other Services",2.180157638925812e-06
DJI,Private Households,1.656490360425138e-07
DJI,Others,3.4977072664318695e-08
DJI,Re-export & Re-import,7.668253336280416e-12
